Descrizione Campione: Am
Inizio misura: 07-02-25 18:04:35
RealTime: 1
LiveTime: 0
N eventi: 39751
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
1488	536.788	-1
1489	537.161	-3
1490	537.533	1
1491	537.906	1
1492	538.279	-2
1493	538.652	0
1494	539.025	0
1495	539.398	-1
1496	539.771	-1
1497	540.144	1
1498	540.517	0
1499	540.89	-2
1500	541.263	0
1501	541.636	-2
1502	542.009	1
1503	542.382	0
1504	542.756	0
1505	543.129	0
1506	543.502	-1
1507	543.875	-3
1508	544.248	-1
1509	544.621	1
1510	544.994	-1
1511	545.367	2
1512	545.74	-4
1513	546.113	-1
1514	546.486	-1
1515	546.859	-5
1516	547.233	-4
1517	547.606	3
1518	547.979	1
1519	548.352	3
1520	548.725	3
1521	549.098	0
1522	549.471	2
1523	549.845	-1
1524	550.218	-1
1525	550.591	3
1526	550.964	-1
1527	551.337	1
1528	551.711	-1
1529	552.084	-2
1530	552.457	1
1531	552.83	-1
1532	553.203	-2
1533	553.577	4
1534	553.95	-2
1535	554.323	-3
1536	554.696	0
1537	555.07	1
1538	555.443	1
1539	555.816	3
1540	556.189	0
1541	556.563	-1
1542	556.936	0
1543	557.309	1
1544	557.683	-2
1545	558.056	2
1546	558.429	1
1547	558.803	-1
1548	559.176	-1
1549	559.549	1
1550	559.923	1
1551	560.296	5
1552	560.669	-1
1553	561.043	2
1554	561.416	-1
1555	561.789	1
1556	562.163	-1
1557	562.536	-4
1558	562.91	0
1559	563.283	-1
1560	563.656	0
1561	564.03	1
1562	564.403	0
1563	564.777	-1
1564	565.15	-1
1565	565.524	3
1566	565.897	-1
1567	566.27	2
1568	566.644	0
1569	567.017	1
1570	567.391	1
1571	567.764	0
1572	568.138	1
1573	568.511	-1
1574	568.885	0
1575	569.258	2
1576	569.632	0
1577	570.005	0
1578	570.379	-2
1579	570.752	-1
1580	571.126	-1
1581	571.499	2
1582	571.873	-5
1583	572.247	-2
1584	572.62	0
1585	572.994	0
1586	573.367	-1
1587	573.741	2
1588	574.114	0
1589	574.488	-2
1590	574.862	-1
1591	575.235	-1
1592	575.609	3
1593	575.982	0
1594	576.356	1
1595	576.73	-1
1596	577.103	2
1597	577.477	3
1598	577.851	0
1599	578.224	0
1600	578.598	-3
1601	578.972	1
1602	579.345	5
1603	579.719	2
1604	580.093	0
1605	580.466	1
1606	580.84	0
1607	581.214	-2
1608	581.588	-2
1609	581.961	-2
1610	582.335	-1
1611	582.709	0
1612	583.082	-1
1613	583.456	1
1614	583.83	-2
1615	584.204	1
1616	584.577	-1
1617	584.951	-2
1618	585.325	0
1619	585.699	0
1620	586.073	0
1621	586.446	-1
1622	586.82	3
1623	587.194	1
1624	587.568	-2
1625	587.942	0
1626	588.316	4
1627	588.689	1
1628	589.063	1
1629	589.437	0
1630	589.811	0
1631	590.185	2
1632	590.559	-2
1633	590.933	0
1634	591.306	-4
1635	591.68	1
1636	592.054	1
1637	592.428	-1
1638	592.802	-3
1639	593.176	1
1640	593.55	3
1641	593.924	1
1642	594.298	-2
1643	594.672	2
1644	595.046	-4
1645	595.42	-3
1646	595.794	2
1647	596.167	1
1648	596.541	0
1649	596.915	-4
1650	597.289	0
1651	597.663	-1
1652	598.037	0
1653	598.411	-4
1654	598.785	-1
1655	599.159	2
1656	599.533	1
1657	599.908	-1
1658	600.282	1
1659	600.656	2
1660	601.03	1
1661	601.404	-3
1662	601.778	4
1663	602.152	-3
1664	602.526	0
1665	602.9	1
1666	603.274	1
1667	603.648	2
1668	604.022	2
1669	604.396	0
1670	604.771	1
1671	605.145	2
1672	605.519	1
1673	605.893	-1
1674	606.267	0
1675	606.641	-1
1676	607.015	-3
1677	607.39	1
1678	607.764	-3
1679	608.138	1
1680	608.512	-2
1681	608.886	-1
1682	609.26	0
1683	609.635	-2
1684	610.009	-1
1685	610.383	0
1686	610.757	1
1687	611.132	-3
1688	611.506	-3
1689	611.88	1
1690	612.254	0
1691	612.628	-4
1692	613.003	4
1693	613.377	0
1694	613.751	2
1695	614.126	-1
1696	614.5	-2
1697	614.874	-3
1698	615.248	-2
1699	615.623	1
1700	615.997	-1
1701	616.371	1
1702	616.746	2
1703	617.12	1
1704	617.494	2
1705	617.869	-4
1706	618.243	2
1707	618.617	0
1708	618.992	1
1709	619.366	1
1710	619.74	-1
1711	620.115	1
1712	620.489	0
1713	620.864	0
1714	621.238	-2
1715	621.612	-1
1716	621.987	0
1717	622.361	-1
1718	622.736	1
1719	623.11	-3
1720	623.485	-2
1721	623.859	0
1722	624.233	-1
1723	624.608	-2
1724	624.982	3
1725	625.357	2
1726	625.731	2
1727	626.106	0
1728	626.48	0
1729	626.855	1
1730	627.229	1
1731	627.604	0
1732	627.978	0
1733	628.353	-3
1734	628.727	-1
1735	629.102	1
1736	629.477	0
1737	629.851	-3
1738	630.226	-1
1739	630.6	1
1740	630.975	0
1741	631.349	1
1742	631.724	1
1743	632.098	-4
1744	632.473	0
1745	632.848	-1
1746	633.222	1
1747	633.597	-2
1748	633.972	-3
1749	634.346	1
1750	634.721	-1
1751	635.095	1
1752	635.47	-2
1753	635.845	-1
1754	636.219	-1
1755	636.594	0
1756	636.969	0
1757	637.343	2
1758	637.718	-2
1759	638.093	0
1760	638.467	-1
1761	638.842	-1
1762	639.217	0
1763	639.592	2
1764	639.966	-1
1765	640.341	0
1766	640.716	-1
1767	641.091	-1
1768	641.465	0
1769	641.84	-1
1770	642.215	-1
1771	642.59	-1
1772	642.964	2
1773	643.339	0
1774	643.714	-2
1775	644.089	1
1776	644.464	0
1777	644.838	-2
1778	645.213	-1
1779	645.588	-2
1780	645.963	0
1781	646.338	0
1782	646.712	0
1783	647.087	-1
1784	647.462	1
1785	647.837	3
1786	648.212	-1
1787	648.587	0
1788	648.962	0
1789	649.336	1
1790	649.711	3
1791	650.086	0
1792	650.461	0
1793	650.836	1
1794	651.211	1
1795	651.586	0
1796	651.961	0
1797	652.336	2
1798	652.711	0
1799	653.086	0
1800	653.461	1
1801	653.836	-2
1802	654.211	1
1803	654.586	-1
1804	654.961	-1
1805	655.336	2
1806	655.711	2
1807	656.086	1
1808	656.461	-2
1809	656.836	1
1810	657.211	0
1811	657.586	-1
1812	657.961	1
1813	658.336	-2
1814	658.711	0
1815	659.086	0
1816	659.461	-1
1817	659.836	-1
1818	660.211	-2
1819	660.586	0
1820	660.961	1
1821	661.336	0
1822	661.711	2
1823	662.086	-4
1824	662.462	-1
1825	662.837	-1
1826	663.212	-4
1827	663.587	0
1828	663.962	4
1829	664.337	0
1830	664.712	0
1831	665.087	-4
1832	665.463	0
1833	665.838	-1
1834	666.213	1
1835	666.588	-1
1836	666.963	2
1837	667.339	-2
1838	667.714	-2
1839	668.089	-1
1840	668.464	1
1841	668.839	-1
1842	669.215	-3
1843	669.59	0
1844	669.965	0
1845	670.34	1
1846	670.716	-1
1847	671.091	-2
1848	671.466	-2
1849	671.841	-1
1850	672.217	-1
1851	672.592	-1
1852	672.967	-2
1853	673.343	0
1854	673.718	-1
1855	674.093	-1
1856	674.468	-1
1857	674.844	-3
1858	675.219	0
1859	675.594	0
1860	675.97	-1
1861	676.345	-1
1862	676.721	2
1863	677.096	0
1864	677.471	0
1865	677.847	1
1866	678.222	0
1867	678.597	1
1868	678.973	-3
1869	679.348	0
1870	679.724	0
1871	680.099	-1
1872	680.474	0
1873	680.85	2
1874	681.225	0
1875	681.601	-1
1876	681.976	3
1877	682.352	-1
1878	682.727	0
1879	683.103	-4
1880	683.478	-1
1881	683.853	-1
1882	684.229	0
1883	684.604	1
1884	684.98	0
1885	685.355	-1
1886	685.731	-2
1887	686.106	-2
1888	686.482	-1
1889	686.858	1
1890	687.233	-2
1891	687.609	1
1892	687.984	-2
1893	688.36	-1
1894	688.735	-3
1895	689.111	-1
1896	689.486	0
1897	689.862	2
1898	690.238	5
1899	690.613	0
1900	690.989	-1
1901	691.364	0
1902	691.74	0
1903	692.116	-2
1904	692.491	2
1905	692.867	1
1906	693.243	0
1907	693.618	2
1908	693.994	-1
1909	694.369	0
1910	694.745	0
1911	695.121	0
1912	695.497	-1
1913	695.872	0
1914	696.248	-2
1915	696.624	-1
1916	696.999	0
1917	697.375	0
1918	697.751	-2
1919	698.126	1
1920	698.502	-1
1921	698.878	1
1922	699.254	0
1923	699.629	-1
1924	700.005	2
1925	700.381	1
1926	700.757	-1
1927	701.132	3
1928	701.508	4
1929	701.884	0
1930	702.26	-1
1931	702.636	-3
1932	703.011	0
1933	703.387	2
1934	703.763	0
1935	704.139	-1
1936	704.515	1
1937	704.891	2
1938	705.266	4
1939	705.642	0
1940	706.018	2
1941	706.394	2
1942	706.77	0
1943	707.146	1
1944	707.522	-1
1945	707.898	0
1946	708.273	-2
1947	708.649	-2
1948	709.025	1
1949	709.401	0
1950	709.777	0
1951	710.153	0
1952	710.529	2
1953	710.905	2
1954	711.281	0
1955	711.657	0
1956	712.033	2
1957	712.409	0
1958	712.785	-2
1959	713.161	-1
1960	713.537	0
1961	713.913	1
1962	714.289	-1
1963	714.665	-2
1964	715.041	-2
1965	715.417	1
1966	715.793	0
1967	716.169	0
1968	716.545	1
1969	716.921	-1
1970	717.297	3
1971	717.673	0
1972	718.049	-2
1973	718.425	0
1974	718.801	-1
1975	719.177	-2
1976	719.553	-2
1977	719.929	-1
1978	720.306	-1
1979	720.682	-1
1980	721.058	2
1981	721.434	2
1982	721.81	-1
1983	722.186	0
1984	722.562	2
1985	722.938	1
1986	723.315	0
1987	723.691	0
1988	724.067	0
1989	724.443	-1
1990	724.819	-1
1991	725.195	0
1992	725.572	1
1993	725.948	-1
1994	726.324	0
1995	726.7	1
1996	727.077	0
1997	727.453	1
1998	727.829	1
1999	728.205	-1
2000	728.581	1
2001	728.958	-1
2002	729.334	-2
2003	729.71	6
2004	730.087	0
2005	730.463	-2
2006	730.839	1
2007	731.215	0
2008	731.592	-3
2009	731.968	-3
2010	732.344	3
2011	732.721	-2
2012	733.097	0
2013	733.473	0
2014	733.85	2
2015	734.226	5
2016	734.602	-2
2017	734.979	3
2018	735.355	-2
2019	735.731	-1
2020	736.108	1
2021	736.484	3
2022	736.861	3
2023	737.237	-1
2024	737.613	0
2025	737.99	-5
2026	738.366	-1
2027	738.743	-1
2028	739.119	1
2029	739.495	-3
2030	739.872	2
2031	740.248	1
2032	740.625	1
2033	741.001	-2
2034	741.378	-1
2035	741.754	-5
2036	742.131	0
2037	742.507	-1
2038	742.884	-1
2039	743.26	-3
2040	743.637	-4
2041	744.013	2
2042	744.39	-1
2043	744.766	3
2044	745.143	3
2045	745.519	-1
2046	745.896	-2
2047	746.272	1
