Descrizione Campione: Cs
Inizio misura: 07-02-25 18:00:32
RealTime: 0
LiveTime: 0
N eventi: 21881
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
1162	415.55	5
1163	415.921	8
1164	416.292	11
1165	416.663	5
1166	417.034	7
1167	417.405	8
1168	417.775	14
1169	418.146	8
1170	418.517	9
1171	418.888	10
1172	419.259	5
1173	419.63	9
1174	420.001	6
1175	420.372	13
1176	420.743	9
1177	421.114	7
1178	421.485	8
1179	421.855	10
1180	422.226	10
1181	422.597	2
1182	422.968	6
1183	423.339	4
1184	423.71	4
1185	424.081	8
1186	424.452	4
1187	424.823	15
1188	425.194	10
1189	425.565	11
1190	425.936	1
1191	426.307	7
1192	426.678	6
1193	427.049	3
1194	427.42	2
1195	427.792	6
1196	428.163	6
1197	428.534	7
1198	428.905	4
1199	429.276	3
1200	429.647	9
1201	430.018	8
1202	430.389	8
1203	430.76	9
1204	431.131	5
1205	431.502	7
1206	431.874	11
1207	432.245	8
1208	432.616	8
1209	432.987	8
1210	433.358	9
1211	433.729	12
1212	434.1	10
1213	434.472	5
1214	434.843	12
1215	435.214	2
1216	435.585	11
1217	435.956	-3
1218	436.327	8
1219	436.699	0
1220	437.07	7
1221	437.441	7
1222	437.812	9
1223	438.184	8
1224	438.555	8
1225	438.926	9
1226	439.297	9
1227	439.669	4
1228	440.04	9
1229	440.411	8
1230	440.782	4
1231	441.154	9
1232	441.525	-1
1233	441.896	4
1234	442.268	8
1235	442.639	1
1236	443.01	10
1237	443.382	6
1238	443.753	9
1239	444.124	10
1240	444.496	9
1241	444.867	6
1242	445.238	8
1243	445.61	13
1244	445.981	10
1245	446.352	8
1246	446.724	5
1247	447.095	7
1248	447.467	11
1249	447.838	17
1250	448.209	2
1251	448.581	6
1252	448.952	6
1253	449.324	5
1254	449.695	10
1255	450.066	7
1256	450.438	3
1257	450.809	13
1258	451.181	17
1259	451.552	10
1260	451.924	9
1261	452.295	9
1262	452.667	17
1263	453.038	8
1264	453.41	7
1265	453.781	9
1266	454.153	2
1267	454.524	10
1268	454.896	8
1269	455.267	3
1270	455.639	3
1271	456.01	12
1272	456.382	6
1273	456.753	10
1274	457.125	4
1275	457.497	7
1276	457.868	5
1277	458.24	6
1278	458.611	10
1279	458.983	3
1280	459.355	9
1281	459.726	9
1282	460.098	5
1283	460.469	13
1284	460.841	7
1285	461.213	10
1286	461.584	3
1287	461.956	3
1288	462.328	8
1289	462.699	7
1290	463.071	9
1291	463.443	10
1292	463.814	11
1293	464.186	6
1294	464.558	5
1295	464.929	2
1296	465.301	5
1297	465.673	12
1298	466.044	10
1299	466.416	5
1300	466.788	6
1301	467.16	3
1302	467.531	8
1303	467.903	8
1304	468.275	7
1305	468.647	3
1306	469.018	15
1307	469.39	2
1308	469.762	5
1309	470.134	4
1310	470.506	5
1311	470.877	8
1312	471.249	6
1313	471.621	0
1314	471.993	10
1315	472.365	9
1316	472.736	5
1317	473.108	5
1318	473.48	6
1319	473.852	14
1320	474.224	2
1321	474.596	6
1322	474.968	3
1323	475.339	1
1324	475.711	11
1325	476.083	5
1326	476.455	9
1327	476.827	6
1328	477.199	9
1329	477.571	1
1330	477.943	1
1331	478.315	4
1332	478.687	5
1333	479.059	6
1334	479.43	5
1335	479.802	7
1336	480.174	3
1337	480.546	5
1338	480.918	4
1339	481.29	2
1340	481.662	1
1341	482.034	1
1342	482.406	7
1343	482.778	0
1344	483.15	2
1345	483.522	2
1346	483.894	5
1347	484.266	3
1348	484.638	2
1349	485.01	2
