Descrizione Campione: Co
Inizio misura: 07-02-25 17:54:55
RealTime: 2
LiveTime: 0
N eventi: 105233
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
1513	546.113	-1
1514	546.486	1
1515	546.859	-1
1516	547.233	-3
1517	547.606	1
1518	547.979	4
1519	548.352	1
1520	548.725	3
1521	549.098	5
1522	549.471	0
1523	549.845	-1
1524	550.218	-1
1525	550.591	2
1526	550.964	-2
1527	551.337	2
1528	551.711	1
1529	552.084	1
1530	552.457	3
1531	552.83	-1
1532	553.203	2
1533	553.577	5
1534	553.95	-2
1535	554.323	-2
1536	554.696	-1
1537	555.07	2
1538	555.443	-1
1539	555.816	0
1540	556.189	-1
1541	556.563	-3
1542	556.936	4
1543	557.309	1
1544	557.683	-1
1545	558.056	2
1546	558.429	0
1547	558.803	1
1548	559.176	0
1549	559.549	0
1550	559.923	1
1551	560.296	1
1552	560.669	-2
1553	561.043	1
1554	561.416	-2
1555	561.789	0
1556	562.163	-2
1557	562.536	-2
1558	562.91	3
1559	563.283	0
1560	563.656	0
1561	564.03	4
1562	564.403	1
1563	564.777	0
1564	565.15	-3
1565	565.524	3
1566	565.897	1
1567	566.27	0
1568	566.644	4
1569	567.017	0
1570	567.391	0
1571	567.764	-1
1572	568.138	1
1573	568.511	1
1574	568.885	0
1575	569.258	2
1576	569.632	5
1577	570.005	1
1578	570.379	-2
1579	570.752	0
1580	571.126	2
1581	571.499	0
1582	571.873	-1
1583	572.247	0
1584	572.62	2
1585	572.994	1
1586	573.367	0
1587	573.741	-1
1588	574.114	2
1589	574.488	-1
1590	574.862	-2
1591	575.235	0
1592	575.609	-1
1593	575.982	0
1594	576.356	-1
1595	576.73	-1
1596	577.103	1
1597	577.477	2
1598	577.851	-1
1599	578.224	0
1600	578.598	-1
1601	578.972	1
1602	579.345	2
1603	579.719	1
1604	580.093	1
1605	580.466	0
1606	580.84	1
1607	581.214	-3
1608	581.588	1
1609	581.961	0
1610	582.335	-1
1611	582.709	1
1612	583.082	-1
1613	583.456	3
1614	583.83	0
1615	584.204	-1
1616	584.577	1
1617	584.951	-3
1618	585.325	0
1619	585.699	2
1620	586.073	-1
1621	586.446	-2
1622	586.82	2
1623	587.194	-1
1624	587.568	2
1625	587.942	1
1626	588.316	-1
1627	588.689	-1
1628	589.063	-1
1629	589.437	1
1630	589.811	-1
1631	590.185	0
1632	590.559	-4
1633	590.933	3
1634	591.306	-5
1635	591.68	2
1636	592.054	-2
1637	592.428	0
1638	592.802	2
1639	593.176	0
1640	593.55	2
1641	593.924	1
1642	594.298	-2
1643	594.672	4
1644	595.046	-3
1645	595.42	-2
1646	595.794	-1
1647	596.167	0
1648	596.541	-2
1649	596.915	-2
1650	597.289	-1
1651	597.663	-1
1652	598.037	1
1653	598.411	-3
1654	598.785	3
1655	599.159	1
1656	599.533	1
1657	599.908	2
1658	600.282	0
1659	600.656	3
1660	601.03	-2
1661	601.404	-1
1662	601.778	0
1663	602.152	0
1664	602.526	1
1665	602.9	-1
1666	603.274	3
1667	603.648	1
1668	604.022	-1
1669	604.396	0
1670	604.771	1
1671	605.145	2
1672	605.519	2
1673	605.893	1
1674	606.267	1
1675	606.641	0
1676	607.015	-2
1677	607.39	0
1678	607.764	3
1679	608.138	2
1680	608.512	-1
1681	608.886	-1
1682	609.26	2
1683	609.635	-2
1684	610.009	2
1685	610.383	0
1686	610.757	3
1687	611.132	-1
1688	611.506	0
1689	611.88	5
1690	612.254	-3
1691	612.628	-4
1692	613.003	0
1693	613.377	2
1694	613.751	0
1695	614.126	1
1696	614.5	-2
1697	614.874	-2
1698	615.248	-1
1699	615.623	2
1700	615.997	2
1701	616.371	1
1702	616.746	0
1703	617.12	1
1704	617.494	-1
1705	617.869	-4
1706	618.243	0
1707	618.617	0
1708	618.992	-2
1709	619.366	2
1710	619.74	-1
1711	620.115	-2
1712	620.489	0
1713	620.864	1
1714	621.238	-1
1715	621.612	-3
1716	621.987	3
1717	622.361	-3
1718	622.736	5
1719	623.11	-2
1720	623.485	-3
1721	623.859	0
1722	624.233	2
1723	624.608	-5
1724	624.982	2
1725	625.357	0
1726	625.731	2
1727	626.106	-3
1728	626.48	-1
1729	626.855	0
1730	627.229	2
1731	627.604	2
1732	627.978	1
1733	628.353	0
1734	628.727	-2
1735	629.102	2
1736	629.477	1
1737	629.851	-2
1738	630.226	-2
1739	630.6	0
1740	630.975	-2
1741	631.349	1
1742	631.724	-2
1743	632.098	-4
1744	632.473	2
1745	632.848	-1
1746	633.222	0
1747	633.597	-2
1748	633.972	-1
1749	634.346	0
1750	634.721	4
1751	635.095	4
1752	635.47	-2
1753	635.845	2
1754	636.219	-4
1755	636.594	0
1756	636.969	0
1757	637.343	0
1758	637.718	-1
1759	638.093	3
1760	638.467	1
1761	638.842	3
1762	639.217	-2
1763	639.592	0
1764	639.966	0
1765	640.341	2
1766	640.716	0
1767	641.091	2
1768	641.465	1
1769	641.84	-1
1770	642.215	-1
1771	642.59	0
1772	642.964	3
1773	643.339	2
1774	643.714	-3
1775	644.089	1
1776	644.464	1
1777	644.838	2
1778	645.213	-2
1779	645.588	0
1780	645.963	-2
1781	646.338	2
1782	646.712	-1
1783	647.087	1
1784	647.462	1
1785	647.837	1
1786	648.212	5
1787	648.587	2
1788	648.962	0
1789	649.336	2
1790	649.711	2
1791	650.086	-1
1792	650.461	1
1793	650.836	1
1794	651.211	-2
1795	651.586	0
1796	651.961	2
1797	652.336	3
1798	652.711	0
1799	653.086	0
1800	653.461	1
1801	653.836	-2
1802	654.211	3
1803	654.586	-1
1804	654.961	-1
1805	655.336	0
1806	655.711	1
1807	656.086	0
1808	656.461	-1
1809	656.836	0
1810	657.211	-1
1811	657.586	0
1812	657.961	3
1813	658.336	-1
1814	658.711	1
1815	659.086	0
1816	659.461	-2
1817	659.836	1
1818	660.211	-3
1819	660.586	2
1820	660.961	1
1821	661.336	-1
1822	661.711	2
1823	662.086	-4
1824	662.462	0
1825	662.837	0
1826	663.212	-2
1827	663.587	1
1828	663.962	1
1829	664.337	2
1830	664.712	0
1831	665.087	-4
1832	665.463	3
1833	665.838	1
1834	666.213	-2
1835	666.588	1
1836	666.963	-1
1837	667.339	-3
1838	667.714	-1
1839	668.089	-1
1840	668.464	-3
1841	668.839	0
1842	669.215	-2
1843	669.59	-1
1844	669.965	1
1845	670.34	0
1846	670.716	0
1847	671.091	-1
1848	671.466	-2
1849	671.841	-1
1850	672.217	-1
1851	672.592	-1
1852	672.967	0
1853	673.343	0
1854	673.718	1
1855	674.093	-1
1856	674.468	-1
1857	674.844	-1
1858	675.219	0
1859	675.594	0
1860	675.97	-2
1861	676.345	-1
1862	676.721	1
1863	677.096	0
1864	677.471	1
1865	677.847	1
1866	678.222	-1
1867	678.597	3
1868	678.973	-3
1869	679.348	1
1870	679.724	-1
1871	680.099	1
1872	680.474	1
1873	680.85	0
1874	681.225	-1
1875	681.601	-2
1876	681.976	0
1877	682.352	1
1878	682.727	0
1879	683.103	-3
1880	683.478	-2
1881	683.853	1
1882	684.229	-2
1883	684.604	0
1884	684.98	0
1885	685.355	-2
1886	685.731	-2
1887	686.106	2
1888	686.482	0
1889	686.858	0
1890	687.233	0
1891	687.609	1
1892	687.984	0
1893	688.36	-1
1894	688.735	-1
1895	689.111	-1
1896	689.486	1
1897	689.862	0
1898	690.238	1
1899	690.613	-1
1900	690.989	-1
1901	691.364	0
1902	691.74	0
1903	692.116	-2
1904	692.491	1
1905	692.867	-1
1906	693.243	-1
1907	693.618	0
1908	693.994	0
1909	694.369	0
1910	694.745	1
1911	695.121	-2
1912	695.497	-1
1913	695.872	-1
1914	696.248	-1
1915	696.624	0
1916	696.999	2
1917	697.375	0
1918	697.751	1
1919	698.126	2
1920	698.502	0
1921	698.878	-1
1922	699.254	-1
1923	699.629	-1
1924	700.005	1
1925	700.381	2
1926	700.757	1
1927	701.132	1
1928	701.508	4
1929	701.884	0
1930	702.26	-1
1931	702.636	-3
1932	703.011	0
1933	703.387	-1
1934	703.763	4
1935	704.139	0
1936	704.515	0
1937	704.891	0
1938	705.266	0
1939	705.642	1
1940	706.018	1
1941	706.394	2
1942	706.77	2
1943	707.146	-2
1944	707.522	1
1945	707.898	1
1946	708.273	-2
1947	708.649	-3
1948	709.025	2
1949	709.401	-1
1950	709.777	0
1951	710.153	1
1952	710.529	2
1953	710.905	3
1954	711.281	3
1955	711.657	2
1956	712.033	3
1957	712.409	0
1958	712.785	-1
1959	713.161	-1
1960	713.537	2
1961	713.913	0
1962	714.289	0
1963	714.665	-2
1964	715.041	-1
1965	715.417	0
1966	715.793	-1
1967	716.169	2
1968	716.545	5
1969	716.921	0
1970	717.297	0
1971	717.673	3
1972	718.049	-1
1973	718.425	-1
1974	718.801	-3
1975	719.177	0
1976	719.553	-1
1977	719.929	2
1978	720.306	-2
1979	720.682	-1
1980	721.058	2
1981	721.434	0
1982	721.81	-1
1983	722.186	0
1984	722.562	1
1985	722.938	1
1986	723.315	-1
1987	723.691	0
1988	724.067	2
1989	724.443	0
1990	724.819	1
1991	725.195	1
1992	725.572	0
1993	725.948	0
1994	726.324	2
1995	726.7	0
1996	727.077	1
1997	727.453	1
1998	727.829	-1
1999	728.205	-1
2000	728.581	1
2001	728.958	0
2002	729.334	3
2003	729.71	3
2004	730.087	2
2005	730.463	0
2006	730.839	5
2007	731.215	2
2008	731.592	4
2009	731.968	1
2010	732.344	2
2011	732.721	0
2012	733.097	-1
2013	733.473	-2
2014	733.85	-2
2015	734.226	2
2016	734.602	1
2017	734.979	3
2018	735.355	1
2019	735.731	-2
2020	736.108	0
2021	736.484	0
2022	736.861	2
2023	737.237	8
2024	737.613	4
2025	737.99	-2
2026	738.366	5
2027	738.743	0
2028	739.119	3
2029	739.495	-3
2030	739.872	5
2031	740.248	2
2032	740.625	5
2033	741.001	-3
2034	741.378	-3
2035	741.754	-1
2036	742.131	2
2037	742.507	1
2038	742.884	2
2039	743.26	-1
2040	743.637	0
2041	744.013	3
2042	744.39	2
2043	744.766	0
2044	745.143	1
2045	745.519	1
2046	745.896	2
2047	746.272	2
