
RE	sigma_RE	<E>	sigma_<E>	time
0.06938391405105149	0.0003365099126359747	1449.9280967328698	0.2687173919827483	1000min_325
0.06993572040063821	0.0003453386786596833	1449.6006072058183	0.2730617863870295	1000min_326
0.06958681295996619	0.0003479919606268649	1450.090682340386	0.2705990621391107	1000min_327
0.06928571761849302	0.0003484675175649904	1450.3975925483014	0.27100723057425835	1000min_328
0.06937853520278471	0.00033933837094330695	1451.4842626496024	0.27115726258919126	1000min_329
0.06897278332159788	0.0003391636957614995	1450.909143998958	0.26812845543878233	1000min_330
0.06923362546182761	0.00032865367837733183	1451.3231738368977	0.2671449390558664	1000min_331
0.06887686645598827	0.00033649419776194837	1450.7107759251323	0.2672067788633109	1000min_332
0.06995711872173044	0.00034179187136407495	1451.0631459873273	0.2717390512227025	1000min_333
0.06951147173077604	0.00034683151002104273	1451.5530729937686	0.2726956351216197	1000min_334
0.06916409432777766	0.00033429297932782004	1451.3034201409216	0.26801505410484155	1000min_335
0.06880472600231927	0.0003351724006907023	1451.4835265788277	0.2684980823429518	1000min_336
0.06870579179202713	0.00032933966499982284	1451.8627065293915	0.2671989294237495	1000min_337
0.06929459691614463	0.00032934289388105635	1451.5597571348342	0.2676761084723041	1000min_338
0.06890393027768955	0.0003386506042918521	1451.5405398158812	0.26881128421027983	1000min_339
0.06921840185702609	0.00033184810679286203	1451.275240585971	0.2674857280135943	1000min_340
0.06862708831944421	0.0003314020505826442	1451.457106500106	0.2670926557230866	1000min_341
0.06968276253013553	0.0003435881434710183	1451.9675371774251	0.27174725195688887	1000min_342
0.0696200657077061	0.00033283577822218696	1451.3304852837437	0.27048237861169433	1000min_343
0.06973271787398906	0.0003357082511675621	1451.1909634865763	0.2697443348923339	1000min_344
0.06847901252520083	0.00033294680673103596	1451.3579330478956	0.2669528807907807	1000min_345
0.0690964124385298	0.0003447168433873859	1451.523221547463	0.2703548546780135	1000min_346
0.06893844723405325	0.00032687441474369214	1451.282409682198	0.26572445794032545	1000min_347
0.06850494925687266	0.0003303919985570796	1450.8802349906837	0.26647521993732115	1000min_348
0.06937752737358084	0.00034126355565419634	1450.968099540946	0.2699050831808262	1000min_349
0.06935159917358152	0.0003395858902077714	1450.6459954956172	0.270625798926814	1000min_350
0.06941290882325458	0.0003388720168065609	1450.6393805269618	0.27059895886854785	1000min_351
0.06884022790046389	0.00032714016838611914	1450.3007981284068	0.2662516192681765	1000min_352
0.06883649186487568	0.00034034883970459506	1450.0043319258928	0.26841854345826266	1000min_353
0.06908344775332484	0.0003358430582303512	1449.7093758540964	0.2690920997757064	1000min_354
0.06876871846952061	0.00033305649200053355	1449.280482512671	0.26623529868762025	1000min_355
0.06885832342334651	0.0003301311658533927	1449.022486520382	0.26654269082357146	1000min_356
0.06917334883771233	0.00034541905126939457	1448.3129508117268	0.2685411851110367	1000min_357
0.06928213065762431	0.0003428098859289191	1447.3011536481079	0.2702698780305243	1000min_358
0.06951884131203756	0.00034253823177876565	1447.1602407600853	0.2688040801009534	1000min_359
0.06958361061022625	0.0003472567354929343	1446.8293099320776	0.270259574617985	1000min_360
0.06941242249768315	0.00033218522633716584	1446.5255818030341	0.2677468293518876	1000min_361
0.06863933545935948	0.00032543726397623706	1445.995270604292	0.26403918775403185	1000min_362
0.06935094674491563	0.0003331751699593532	1444.6170580734035	0.26483952959229157	1000min_363
0.06904978368948665	0.00033878042777539064	1444.647730798481	0.26764879947120346	1000min_364
0.0686212885738141	0.00032393568738478106	1444.0121780594184	0.2642982845598889	1000min_365
0.06979389551782515	0.0003411875524322637	1443.7413147510927	0.267435787359389	1000min_366
0.06967455688933422	0.00033058251317821005	1443.1203254135708	0.26686317108424057	1000min_367
0.06907885647301733	0.00033961381903357924	1443.2313305857595	0.2669486399308257	1000min_368
0.06924048383238984	0.0003327807404910367	1443.0208681509346	0.2655123838585649	1000min_369
0.06841335025945733	0.00034132189700924234	1443.4017045613334	0.26555295247105704	1000min_370
