
RE	sigma_RE	<E>	sigma_<E>	time
0.06824795328017186	0.0002954008286835798	1423.889141981711	0.23527721940096963	Na22_20min_303
0.06917843904084844	0.00030347553062915394	1423.1240466981333	0.2393739441740899	Na22_20min_304
0.06893810731819075	0.00029846673407175043	1423.3644453863303	0.23669321669988372	Na22_20min_305
0.06885007235496568	0.00030147257263929536	1422.7759013828354	0.2369283072124783	Na22_20min_306
0.06908574894299836	0.00030780237513714745	1423.0269968233301	0.23868087676623895	Na22_20min_307
0.06878415625739452	0.0002948060419589667	1422.4236108792618	0.23634310104970996	Na22_20min_308
0.06811082047366387	0.00030340795933304335	1423.5089040007706	0.2356355595633258	Na22_20min_309
0.06861301748255164	0.00030175900455667825	1422.681039127104	0.23775101566247075	Na22_20min_310
0.06934438541604003	0.000303885368867754	1422.4679378867181	0.23902417788682354	Na22_20min_311
0.06880566871492715	0.0003056435886347098	1421.654997191947	0.23590125616401647	Na22_20min_312
0.06906075581987638	0.0002967723253935195	1421.8707681067892	0.23758943773622573	Na22_20min_313
