Descrizione Campione: misura_Co60_20min_solosorgente.Spe
Inizio misura: 15-01-25 16:09:28
RealTime: 15
LiveTime: 0
N eventi: 1013122
Calibrazione: E = 0 * C^2 + 1.98698 * C + -37.4062
Canale	Energia	Eventi
1422	2788.08	-2
1423	2790.06	1
1424	2792.05	-2
1425	2794.04	3
1426	2796.03	-4
1427	2798.01	4
1428	2800	4
1429	2801.99	1
1430	2803.97	5
1431	2805.96	-2
1432	2807.95	-4
1433	2809.93	-3
1434	2811.92	2
1435	2813.91	-4
1436	2815.9	2
1437	2817.88	0
1438	2819.87	3
1439	2821.86	-3
1440	2823.84	1
1441	2825.83	-2
1442	2827.82	5
1443	2829.8	2
1444	2831.79	0
1445	2833.78	3
1446	2835.77	1
1447	2837.75	3
1448	2839.74	-2
1449	2841.73	-2
1450	2843.71	2
1451	2845.7	1
1452	2847.69	6
1453	2849.67	5
1454	2851.66	-2
1455	2853.65	-3
1456	2855.64	0
1457	2857.62	0
1458	2859.61	4
1459	2861.6	1
1460	2863.58	5
1461	2865.57	-3
1462	2867.56	4
1463	2869.54	-3
1464	2871.53	0
1465	2873.52	-2
1466	2875.5	0
1467	2877.49	-1
1468	2879.48	-1
1469	2881.47	0
1470	2883.45	0
1471	2885.44	2
1472	2887.43	1
1473	2889.41	-1
1474	2891.4	-1
1475	2893.39	-3
1476	2895.37	-1
1477	2897.36	3
1478	2899.35	-1
1479	2901.34	-3
1480	2903.32	2
1481	2905.31	-1
1482	2907.3	2
1483	2909.28	1
1484	2911.27	-1
1485	2913.26	-3
1486	2915.24	-2
1487	2917.23	1
1488	2919.22	3
1489	2921.21	0
1490	2923.19	0
1491	2925.18	1
1492	2927.17	2
1493	2929.15	1
1494	2931.14	0
1495	2933.13	-1
1496	2935.11	2
1497	2937.1	0
1498	2939.09	1
1499	2941.08	2
1500	2943.06	2
1501	2945.05	1
1502	2947.04	1
1503	2949.02	0
1504	2951.01	0
1505	2953	0
1506	2954.98	1
1507	2956.97	0
1508	2958.96	2
1509	2960.95	1
1510	2962.93	0
1511	2964.92	0
1512	2966.91	2
1513	2968.89	1
1514	2970.88	1
1515	2972.87	0
1516	2974.85	1
1517	2976.84	0
1518	2978.83	1
1519	2980.81	0
1520	2982.8	0
1521	2984.79	0
1522	2986.78	0
1523	2988.76	0
1524	2990.75	0
1525	2992.74	-1
1526	2994.72	0
1527	2996.71	0
1528	2998.7	-1
1529	3000.68	1
1530	3002.67	0
1531	3004.66	0
1532	3006.65	0
1533	3008.63	0
1534	3010.62	0
1535	3012.61	0
1536	3014.59	0
1537	3016.58	0
1538	3018.57	0
1539	3020.55	0
1540	3022.54	0
1541	3024.53	0
1542	3026.52	1
1543	3028.5	0
1544	3030.49	0
1545	3032.48	0
1546	3034.46	-1
1547	3036.45	0
1548	3038.44	0
1549	3040.42	0
1550	3042.41	1
1551	3044.4	1
1552	3046.39	0
1553	3048.37	-1
1554	3050.36	0
1555	3052.35	0
1556	3054.33	0
1557	3056.32	0
1558	3058.31	0
1559	3060.29	0
1560	3062.28	0
1561	3064.27	0
1562	3066.25	1
1563	3068.24	0
1564	3070.23	0
1565	3072.22	0
1566	3074.2	0
1567	3076.19	0
1568	3078.18	1
1569	3080.16	0
1570	3082.15	0
1571	3084.14	0
1572	3086.12	0
1573	3088.11	0
1574	3090.1	0
1575	3092.09	0
1576	3094.07	0
1577	3096.06	0
1578	3098.05	0
1579	3100.03	0
1580	3102.02	0
1581	3104.01	0
1582	3105.99	0
1583	3107.98	0
1584	3109.97	0
1585	3111.96	0
1586	3113.94	0
1587	3115.93	1
1588	3117.92	0
1589	3119.9	0
1590	3121.89	0
1591	3123.88	0
1592	3125.86	1
1593	3127.85	0
1594	3129.84	1
1595	3131.83	0
1596	3133.81	0
1597	3135.8	0
1598	3137.79	0
1599	3139.77	0
1600	3141.76	0
1601	3143.75	0
1602	3145.73	0
1603	3147.72	0
1604	3149.71	0
1605	3151.7	0
1606	3153.68	0
1607	3155.67	0
1608	3157.66	0
1609	3159.64	0
1610	3161.63	0
1611	3163.62	0
1612	3165.6	0
1613	3167.59	0
1614	3169.58	0
1615	3171.56	0
1616	3173.55	0
1617	3175.54	1
1618	3177.53	0
1619	3179.51	0
1620	3181.5	0
1621	3183.49	0
1622	3185.47	0
1623	3187.46	0
1624	3189.45	0
1625	3191.43	0
1626	3193.42	-1
1627	3195.41	0
1628	3197.4	0
1629	3199.38	0
1630	3201.37	0
1631	3203.36	0
1632	3205.34	0
1633	3207.33	0
1634	3209.32	0
1635	3211.3	0
1636	3213.29	0
1637	3215.28	0
1638	3217.27	0
1639	3219.25	-1
1640	3221.24	0
1641	3223.23	0
1642	3225.21	0
1643	3227.2	0
1644	3229.19	0
1645	3231.17	0
1646	3233.16	0
1647	3235.15	0
1648	3237.14	1
1649	3239.12	1
1650	3241.11	0
1651	3243.1	0
1652	3245.08	0
1653	3247.07	0
1654	3249.06	1
1655	3251.04	0
1656	3253.03	0
1657	3255.02	0
1658	3257	0
1659	3258.99	-1
1660	3260.98	0
1661	3262.97	0
1662	3264.95	0
1663	3266.94	0
1664	3268.93	0
1665	3270.91	-1
1666	3272.9	0
1667	3274.89	0
1668	3276.87	0
1669	3278.86	0
1670	3280.85	0
1671	3282.84	0
1672	3284.82	0
1673	3286.81	0
1674	3288.8	0
1675	3290.78	0
1676	3292.77	0
1677	3294.76	0
1678	3296.74	0
1679	3298.73	0
1680	3300.72	0
1681	3302.71	0
1682	3304.69	0
1683	3306.68	0
1684	3308.67	0
1685	3310.65	0
1686	3312.64	0
1687	3314.63	0
1688	3316.61	0
1689	3318.6	0
1690	3320.59	0
1691	3322.58	0
1692	3324.56	0
1693	3326.55	0
1694	3328.54	0
1695	3330.52	0
1696	3332.51	0
1697	3334.5	0
1698	3336.48	-1
1699	3338.47	1
1700	3340.46	0
1701	3342.45	0
1702	3344.43	0
1703	3346.42	0
1704	3348.41	0
1705	3350.39	0
1706	3352.38	0
1707	3354.37	0
1708	3356.35	0
1709	3358.34	0
1710	3360.33	0
1711	3362.31	0
1712	3364.3	0
1713	3366.29	0
1714	3368.28	1
1715	3370.26	0
1716	3372.25	0
1717	3374.24	0
1718	3376.22	0
1719	3378.21	0
1720	3380.2	1
1721	3382.18	0
1722	3384.17	1
1723	3386.16	0
1724	3388.15	0
1725	3390.13	0
1726	3392.12	0
1727	3394.11	0
1728	3396.09	0
1729	3398.08	0
1730	3400.07	0
1731	3402.05	0
1732	3404.04	0
1733	3406.03	0
1734	3408.02	0
1735	3410	0
1736	3411.99	1
1737	3413.98	0
1738	3415.96	0
1739	3417.95	0
1740	3419.94	0
1741	3421.92	0
1742	3423.91	0
1743	3425.9	-1
1744	3427.89	0
1745	3429.87	0
1746	3431.86	0
1747	3433.85	0
1748	3435.83	1
1749	3437.82	0
1750	3439.81	0
1751	3441.79	-1
1752	3443.78	0
1753	3445.77	0
1754	3447.75	0
1755	3449.74	0
1756	3451.73	0
1757	3453.72	0
1758	3455.7	1
1759	3457.69	0
1760	3459.68	0
1761	3461.66	0
1762	3463.65	0
1763	3465.64	0
1764	3467.62	0
1765	3469.61	0
1766	3471.6	0
1767	3473.59	0
1768	3475.57	1
1769	3477.56	0
1770	3479.55	0
1771	3481.53	0
1772	3483.52	0
1773	3485.51	0
1774	3487.49	0
1775	3489.48	0
1776	3491.47	0
1777	3493.46	0
1778	3495.44	0
1779	3497.43	0
1780	3499.42	0
1781	3501.4	0
1782	3503.39	0
1783	3505.38	0
1784	3507.36	0
1785	3509.35	0
1786	3511.34	0
1787	3513.33	0
1788	3515.31	0
1789	3517.3	0
1790	3519.29	0
1791	3521.27	0
1792	3523.26	0
1793	3525.25	0
1794	3527.23	0
1795	3529.22	0
1796	3531.21	0
1797	3533.2	0
1798	3535.18	0
1799	3537.17	0
1800	3539.16	0
1801	3541.14	0
1802	3543.13	0
1803	3545.12	0
1804	3547.1	0
1805	3549.09	0
1806	3551.08	0
1807	3553.06	0
1808	3555.05	0
1809	3557.04	0
1810	3559.03	0
1811	3561.01	0
1812	3563	0
1813	3564.99	0
1814	3566.97	0
1815	3568.96	0
1816	3570.95	1
1817	3572.93	0
1818	3574.92	0
1819	3576.91	0
1820	3578.9	1
1821	3580.88	0
1822	3582.87	1
1823	3584.86	0
1824	3586.84	1
1825	3588.83	1
1826	3590.82	0
1827	3592.8	0
1828	3594.79	0
1829	3596.78	0
1830	3598.77	0
1831	3600.75	0
1832	3602.74	0
1833	3604.73	1
1834	3606.71	1
1835	3608.7	0
1836	3610.69	0
1837	3612.67	0
1838	3614.66	-1
1839	3616.65	0
1840	3618.64	0
1841	3620.62	0
1842	3622.61	0
1843	3624.6	1
1844	3626.58	0
1845	3628.57	0
1846	3630.56	-1
1847	3632.54	0
1848	3634.53	0
1849	3636.52	0
1850	3638.5	0
1851	3640.49	0
1852	3642.48	0
1853	3644.47	0
1854	3646.45	0
1855	3648.44	0
1856	3650.43	0
1857	3652.41	0
1858	3654.4	0
1859	3656.39	0
1860	3658.37	0
1861	3660.36	0
1862	3662.35	0
1863	3664.34	0
1864	3666.32	0
1865	3668.31	0
1866	3670.3	0
1867	3672.28	0
1868	3674.27	0
1869	3676.26	0
1870	3678.24	0
1871	3680.23	0
1872	3682.22	0
1873	3684.21	0
1874	3686.19	0
1875	3688.18	0
1876	3690.17	1
1877	3692.15	0
1878	3694.14	0
1879	3696.13	0
1880	3698.11	0
1881	3700.1	0
1882	3702.09	0
1883	3704.08	0
1884	3706.06	0
1885	3708.05	0
1886	3710.04	1
1887	3712.02	-1
1888	3714.01	0
1889	3716	0
1890	3717.98	0
1891	3719.97	0
1892	3721.96	0
1893	3723.95	0
1894	3725.93	0
1895	3727.92	0
1896	3729.91	0
1897	3731.89	0
1898	3733.88	-2
1899	3735.87	0
1900	3737.85	0
1901	3739.84	0
1902	3741.83	0
1903	3743.81	0
1904	3745.8	0
1905	3747.79	1
1906	3749.78	0
1907	3751.76	0
1908	3753.75	0
1909	3755.74	0
1910	3757.72	0
1911	3759.71	0
1912	3761.7	0
1913	3763.68	0
1914	3765.67	0
1915	3767.66	0
1916	3769.65	0
1917	3771.63	0
1918	3773.62	0
1919	3775.61	0
1920	3777.59	0
1921	3779.58	1
1922	3781.57	1
1923	3783.55	0
1924	3785.54	0
1925	3787.53	-1
1926	3789.52	0
1927	3791.5	0
1928	3793.49	0
1929	3795.48	0
1930	3797.46	-1
1931	3799.45	0
1932	3801.44	0
1933	3803.42	1
1934	3805.41	-1
1935	3807.4	0
1936	3809.39	1
1937	3811.37	0
1938	3813.36	0
1939	3815.35	0
1940	3817.33	0
1941	3819.32	0
1942	3821.31	0
1943	3823.29	0
1944	3825.28	0
1945	3827.27	0
1946	3829.25	0
1947	3831.24	0
1948	3833.23	0
1949	3835.22	0
1950	3837.2	0
1951	3839.19	-1
1952	3841.18	0
1953	3843.16	0
1954	3845.15	0
1955	3847.14	0
1956	3849.12	0
1957	3851.11	0
1958	3853.1	0
1959	3855.09	0
1960	3857.07	0
1961	3859.06	0
1962	3861.05	0
1963	3863.03	0
1964	3865.02	0
1965	3867.01	0
1966	3868.99	0
1967	3870.98	0
1968	3872.97	0
1969	3874.96	0
1970	3876.94	0
1971	3878.93	1
1972	3880.92	0
1973	3882.9	0
1974	3884.89	-1
1975	3886.88	-1
1976	3888.86	0
1977	3890.85	0
1978	3892.84	0
1979	3894.83	0
1980	3896.81	0
1981	3898.8	0
1982	3900.79	-2
1983	3902.77	0
1984	3904.76	0
1985	3906.75	0
1986	3908.73	0
1987	3910.72	0
1988	3912.71	1
1989	3914.7	0
1990	3916.68	0
1991	3918.67	0
1992	3920.66	0
1993	3922.64	0
1994	3924.63	0
1995	3926.62	0
1996	3928.6	0
1997	3930.59	1
1998	3932.58	1
1999	3934.56	0
2000	3936.55	0
2001	3938.54	0
2002	3940.53	-1
2003	3942.51	-2
2004	3944.5	-1
2005	3946.49	0
2006	3948.47	-1
2007	3950.46	-2
2008	3952.45	-3
2009	3954.43	-3
2010	3956.42	-3
2011	3958.41	-2
2012	3960.4	-1
2013	3962.38	-4
2014	3964.37	0
2015	3966.36	-2
2016	3968.34	-1
2017	3970.33	-1
2018	3972.32	-3
2019	3974.3	-1
2020	3976.29	-3
2021	3978.28	-2
2022	3980.27	0
2023	3982.25	-1
2024	3984.24	-1
2025	3986.23	0
2026	3988.21	-3
2027	3990.2	0
2028	3992.19	-3
2029	3994.17	-1
2030	3996.16	0
2031	3998.15	-1
2032	4000.14	-1
2033	4002.12	-1
2034	4004.11	-1
2035	4006.1	-2
2036	4008.08	0
2037	4010.07	-5
2038	4012.06	-3
2039	4014.04	-3
2040	4016.03	-4
2041	4018.02	-4
2042	4020	0
2043	4021.99	-2
2044	4023.98	-1
2045	4025.97	-2
2046	4027.95	-2
2047	4029.94	-3
